date,heartrate
2025-02-28 15:57:58 +0100,108.0
2025-02-28 16:01:34 +0100,99.0
2025-02-28 16:01:38 +0100,97.0
2025-02-28 16:01:44 +0100,100.0
2025-02-28 16:01:45 +0100,99.0
2025-02-28 16:01:54 +0100,99.0
2025-02-28 16:01:57 +0100,98.0
2025-02-28 16:02:00 +0100,101.0
2025-02-28 16:02:09 +0100,87.0
2025-02-28 16:02:10 +0100,87.0
2025-02-28 16:02:19 +0100,82.0
2025-02-28 16:02:23 +0100,85.0
2025-02-28 16:02:27 +0100,91.0
2025-02-28 16:02:30 +0100,90.0
2025-02-28 16:02:36 +0100,91.0
2025-02-28 16:02:43 +0100,87.0
2025-02-28 16:02:45 +0100,87.0
2025-02-28 16:02:52 +0100,85.0
2025-02-28 16:02:55 +0100,84.0
2025-02-28 16:03:04 +0100,87.0
2025-02-28 16:03:09 +0100,85.0
2025-02-28 16:03:13 +0100,86.0
2025-02-28 16:03:17 +0100,88.0
2025-02-28 16:03:20 +0100,85.0
2025-02-28 16:03:29 +0100,89.0
2025-02-28 16:03:30 +0100,88.0
2025-02-28 16:03:35 +0100,88.0
2025-02-28 16:03:44 +0100,85.0
2025-02-28 16:03:48 +0100,86.0
2025-02-28 16:03:50 +0100,87.0
2025-02-28 16:03:59 +0100,86.0
2025-02-28 16:04:00 +0100,86.0
2025-02-28 16:04:05 +0100,88.0
2025-02-28 16:04:10 +0100,90.0
2025-02-28 16:06:00 +0100,66.0
2025-02-28 16:06:48 +0100,82.7608
2025-02-28 16:11:55 +0100,80.0
2025-02-28 16:13:58 +0100,81.0
2025-02-28 16:18:48 +0100,68.0
2025-02-28 16:25:58 +0100,123.0
2025-02-28 16:25:59 +0100,124.0
2025-02-28 16:30:03 +0100,156.0
2025-02-28 16:30:04 +0100,155.0
2025-02-28 16:30:13 +0100,157.0
2025-02-28 16:30:14 +0100,158.0
2025-02-28 16:30:55 +0100,160.0
2025-02-28 16:30:59 +0100,159.0
2025-02-28 16:31:08 +0100,163.0
2025-02-28 16:31:09 +0100,163.0
2025-02-28 16:31:18 +0100,165.0
2025-02-28 16:31:19 +0100,166.0
2025-02-28 16:31:33 +0100,168.0
2025-02-28 16:31:34 +0100,168.0
2025-02-28 16:31:42 +0100,169.0
2025-02-28 16:31:48 +0100,171.0
2025-02-28 16:31:53 +0100,172.0
2025-02-28 16:31:57 +0100,176.0
2025-02-28 16:32:03 +0100,180.0
2025-02-28 16:32:07 +0100,181.0
2025-02-28 16:32:12 +0100,181.0
2025-02-28 16:32:14 +0100,181.0
2025-02-28 16:32:21 +0100,181.0
2025-02-28 16:32:26 +0100,182.0
2025-02-28 16:32:31 +0100,184.0
2025-02-28 16:32:34 +0100,185.0
2025-02-28 16:32:43 +0100,186.0
2025-02-28 16:32:45 +0100,185.0
2025-02-28 16:32:51 +0100,185.0
2025-02-28 16:32:58 +0100,185.0
2025-02-28 16:33:03 +0100,185.0
2025-02-28 16:33:05 +0100,186.0
2025-02-28 16:33:09 +0100,186.0
2025-02-28 16:33:18 +0100,184.0
2025-02-28 16:33:21 +0100,184.0
2025-02-28 16:33:24 +0100,184.0
2025-02-28 16:33:30 +0100,183.0
2025-02-28 16:33:35 +0100,183.0
2025-02-28 16:33:41 +0100,181.0
2025-02-28 16:33:44 +0100,180.0
2025-02-28 16:33:53 +0100,182.0
2025-02-28 16:33:56 +0100,182.0
2025-02-28 16:33:59 +0100,182.0
2025-02-28 16:34:08 +0100,182.0
2025-02-28 16:34:11 +0100,183.0
2025-02-28 16:34:18 +0100,180.0
2025-02-28 16:34:21 +0100,181.0
2025-02-28 16:34:26 +0100,180.0
2025-02-28 16:34:30 +0100,180.0
2025-02-28 16:34:38 +0100,181.0
2025-02-28 16:34:43 +0100,179.0
2025-02-28 16:34:48 +0100,179.0
2025-02-28 16:34:51 +0100,179.0
2025-02-28 16:34:57 +0100,180.0
2025-02-28 16:35:00 +0100,180.0
2025-02-28 16:35:08 +0100,181.0
2025-02-28 16:35:13 +0100,180.0
2025-02-28 16:35:18 +0100,180.0
2025-02-28 16:35:23 +0100,179.0
2025-02-28 16:35:24 +0100,179.0
2025-02-28 16:35:31 +0100,178.0
2025-02-28 16:35:38 +0100,178.0
2025-02-28 16:35:41 +0100,177.0
2025-02-28 16:35:44 +0100,177.0
2025-02-28 16:35:49 +0100,174.0
2025-02-28 16:35:58 +0100,174.0
2025-02-28 16:36:01 +0100,174.0
2025-02-28 16:36:07 +0100,174.0
2025-02-28 16:36:13 +0100,173.0
2025-02-28 16:36:14 +0100,172.0
2025-02-28 16:36:23 +0100,167.0
2025-02-28 16:36:28 +0100,166.0
2025-02-28 16:36:30 +0100,165.0
2025-02-28 16:36:35 +0100,165.0
2025-02-28 16:36:39 +0100,166.0
2025-02-28 16:36:46 +0100,164.0
2025-02-28 16:36:49 +0100,164.0
2025-02-28 16:36:55 +0100,162.0
2025-02-28 16:37:02 +0100,158.0
2025-02-28 16:37:04 +0100,157.0
2025-02-28 16:37:10 +0100,158.0
2025-02-28 16:37:17 +0100,158.0
2025-02-28 16:37:20 +0100,158.0
2025-02-28 16:37:24 +0100,159.0
2025-02-28 16:37:33 +0100,163.0
2025-02-28 16:37:34 +0100,163.0
2025-02-28 16:37:43 +0100,162.0
2025-02-28 16:37:47 +0100,164.0
2025-02-28 16:37:49 +0100,165.0
2025-02-28 16:37:58 +0100,150.0
2025-02-28 16:38:00 +0100,149.0
2025-02-28 16:38:04 +0100,152.0
2025-02-28 16:38:13 +0100,156.0
2025-02-28 16:38:17 +0100,155.0
2025-02-28 16:38:20 +0100,154.0
2025-02-28 16:38:26 +0100,151.0
2025-02-28 16:38:32 +0100,149.0
2025-02-28 16:38:37 +0100,144.0
2025-02-28 16:38:43 +0100,138.0
2025-02-28 16:38:45 +0100,137.0
2025-02-28 16:38:49 +0100,138.0
2025-02-28 16:38:54 +0100,142.0
2025-02-28 16:39:02 +0100,141.0
2025-02-28 16:39:06 +0100,141.0
2025-02-28 16:39:09 +0100,140.0
2025-02-28 16:39:14 +0100,137.0
2025-02-28 16:39:23 +0100,136.0
2025-02-28 16:39:28 +0100,135.0
2025-02-28 16:39:33 +0100,136.0
2025-02-28 16:39:34 +0100,135.0
2025-02-28 16:39:40 +0100,130.0
2025-02-28 16:39:47 +0100,130.0
2025-02-28 16:39:52 +0100,129.0
2025-02-28 16:39:57 +0100,132.0
2025-02-28 16:40:02 +0100,130.0
2025-02-28 16:40:07 +0100,129.0
2025-02-28 16:40:09 +0100,128.0
2025-02-28 16:40:14 +0100,127.0
2025-02-28 16:40:23 +0100,123.0
2025-02-28 16:40:28 +0100,124.0
2025-02-28 16:40:29 +0100,124.0
2025-02-28 16:40:34 +0100,126.0
2025-02-28 16:40:39 +0100,121.0
2025-02-28 16:40:46 +0100,124.0
2025-02-28 16:40:53 +0100,124.0
2025-02-28 16:40:58 +0100,124.0
2025-02-28 16:41:00 +0100,124.0
2025-02-28 16:41:08 +0100,123.0
2025-02-28 16:41:12 +0100,121.0
2025-02-28 16:41:17 +0100,120.0
2025-02-28 16:41:19 +0100,121.0
2025-02-28 16:41:28 +0100,124.0
2025-02-28 16:41:32 +0100,125.0
2025-02-28 16:41:36 +0100,124.0
2025-02-28 16:41:39 +0100,125.0
2025-02-28 16:41:45 +0100,115.0
2025-02-28 16:41:53 +0100,121.0
2025-02-28 16:41:57 +0100,116.0
2025-02-28 16:41:59 +0100,118.0
2025-02-28 16:42:08 +0100,110.0
2025-02-28 16:42:09 +0100,111.0
2025-02-28 16:42:18 +0100,112.0
2025-02-28 16:42:20 +0100,112.0
2025-02-28 16:42:27 +0100,117.0
2025-02-28 16:42:30 +0100,117.0
2025-02-28 16:42:38 +0100,112.0
2025-02-28 16:42:40 +0100,113.0
2025-02-28 16:42:47 +0100,115.0
2025-02-28 16:42:53 +0100,117.0
2025-02-28 16:42:56 +0100,115.0
2025-02-28 16:42:59 +0100,112.0
2025-02-28 16:43:08 +0100,112.0
2025-02-28 16:43:09 +0100,111.0
2025-02-28 16:43:17 +0100,120.0
2025-02-28 16:43:22 +0100,113.0
2025-02-28 16:43:28 +0100,117.0
2025-02-28 16:43:31 +0100,115.0
2025-02-28 16:43:34 +0100,115.0
2025-02-28 16:43:42 +0100,113.0
2025-02-28 16:43:48 +0100,113.0
2025-02-28 16:43:52 +0100,117.0
2025-02-28 16:43:58 +0100,115.0
2025-02-28 16:43:59 +0100,115.0
2025-02-28 16:44:07 +0100,121.0
2025-02-28 16:44:12 +0100,120.0
2025-02-28 16:44:16 +0100,119.0
2025-02-28 16:44:19 +0100,120.0
2025-02-28 16:44:27 +0100,114.0
2025-02-28 16:44:33 +0100,117.0
2025-02-28 16:44:37 +0100,117.0
2025-02-28 16:44:40 +0100,116.0
2025-02-28 16:44:44 +0100,117.0
2025-02-28 16:44:53 +0100,114.0
2025-02-28 16:44:57 +0100,113.0
2025-02-28 16:44:59 +0100,113.0
2025-02-28 16:45:05 +0100,111.0
2025-02-28 16:45:11 +0100,116.0
2025-02-28 16:45:14 +0100,115.0
2025-02-28 16:45:19 +0100,113.0
2025-02-28 16:45:27 +0100,109.0
2025-02-28 16:45:33 +0100,110.0
2025-02-28 16:45:36 +0100,109.0
2025-02-28 16:45:40 +0100,109.0
2025-02-28 16:45:44 +0100,111.0
2025-02-28 16:45:49 +0100,109.0
2025-02-28 16:45:54 +0100,113.0
2025-02-28 16:45:59 +0100,114.0
2025-02-28 16:46:08 +0100,116.0
2025-02-28 16:46:10 +0100,116.0
2025-02-28 16:46:16 +0100,114.0
2025-02-28 16:46:23 +0100,107.0
2025-02-28 16:46:27 +0100,108.0
2025-02-28 16:46:29 +0100,109.0
2025-02-28 16:46:34 +0100,109.0
2025-02-28 16:46:43 +0100,109.0
2025-02-28 16:46:44 +0100,110.0
2025-02-28 16:46:49 +0100,112.0
2025-02-28 16:46:58 +0100,113.0
2025-02-28 16:47:02 +0100,106.0
2025-02-28 16:47:04 +0100,104.0
2025-02-28 16:47:09 +0100,109.0
2025-02-28 16:47:18 +0100,107.0
2025-02-28 16:47:21 +0100,107.0
2025-02-28 16:47:28 +0100,112.0
2025-02-28 16:47:29 +0100,113.0
2025-02-28 16:47:38 +0100,109.0
2025-02-28 16:47:39 +0100,109.0
2025-02-28 16:47:48 +0100,107.0
2025-02-28 16:47:50 +0100,106.0
2025-02-28 16:47:57 +0100,113.0
2025-02-28 16:48:01 +0100,115.0
2025-02-28 16:48:04 +0100,112.0
2025-02-28 16:48:13 +0100,111.0
2025-02-28 16:48:14 +0100,111.0
2025-02-28 16:48:23 +0100,111.0
2025-02-28 16:48:26 +0100,112.0
2025-02-28 16:48:29 +0100,112.0
2025-02-28 16:48:35 +0100,113.0
2025-02-28 16:48:39 +0100,115.0
2025-02-28 16:48:48 +0100,112.0
2025-02-28 16:48:53 +0100,114.0
2025-02-28 16:48:54 +0100,114.0
2025-02-28 16:48:59 +0100,111.0
2025-02-28 16:49:08 +0100,113.0
2025-02-28 16:49:09 +0100,112.0
2025-02-28 16:49:18 +0100,110.0
2025-02-28 16:49:21 +0100,110.0
2025-02-28 16:49:24 +0100,109.0
2025-02-28 16:49:33 +0100,109.0
2025-02-28 16:49:36 +0100,108.0
2025-02-28 16:49:43 +0100,111.0
2025-02-28 16:49:48 +0100,111.0
2025-02-28 16:49:49 +0100,110.0
2025-02-28 16:49:54 +0100,109.0
2025-02-28 16:49:59 +0100,111.0
2025-02-28 16:50:05 +0100,110.0
2025-02-28 16:50:11 +0100,115.0
2025-02-28 16:50:14 +0100,117.0
2025-02-28 16:50:19 +0100,120.0
2025-02-28 16:50:28 +0100,121.0
2025-02-28 16:50:29 +0100,122.0
2025-02-28 16:50:34 +0100,121.0
2025-02-28 16:50:43 +0100,117.0
2025-02-28 16:50:48 +0100,115.0
2025-02-28 16:50:52 +0100,115.0
2025-02-28 16:50:57 +0100,110.0
2025-02-28 16:51:00 +0100,104.0
2025-02-28 16:51:04 +0100,103.0
2025-02-28 16:51:13 +0100,101.0
2025-02-28 16:51:14 +0100,101.0
2025-02-28 16:51:23 +0100,105.0
2025-02-28 16:51:26 +0100,107.0
2025-02-28 16:51:29 +0100,102.0
2025-02-28 16:51:34 +0100,104.0
2025-02-28 16:51:43 +0100,99.0
2025-02-28 16:51:48 +0100,99.0
2025-02-28 16:51:53 +0100,99.0
2025-02-28 16:51:56 +0100,100.0
2025-02-28 16:52:03 +0100,96.0
2025-02-28 16:52:05 +0100,96.0
2025-02-28 16:52:10 +0100,97.0
2025-02-28 16:52:14 +0100,94.0
2025-02-28 16:52:23 +0100,96.0
2025-02-28 16:52:28 +0100,96.0
2025-02-28 16:52:32 +0100,96.0
2025-02-28 16:52:35 +0100,98.0
2025-02-28 16:52:43 +0100,97.0
2025-02-28 16:52:47 +0100,95.0
2025-02-28 16:52:49 +0100,95.0
2025-02-28 16:52:54 +0100,91.0
2025-02-28 16:53:02 +0100,95.0
2025-02-28 16:53:08 +0100,87.0
2025-02-28 16:53:13 +0100,87.0
2025-02-28 16:53:18 +0100,92.0
2025-02-28 16:53:19 +0100,92.0
2025-02-28 16:53:28 +0100,99.0
2025-02-28 16:53:31 +0100,98.0
2025-02-28 16:53:34 +0100,94.0
2025-02-28 16:53:40 +0100,100.0
2025-02-28 16:53:44 +0100,100.0
2025-02-28 16:53:52 +0100,96.0
2025-02-28 16:53:54 +0100,96.0
2025-02-28 16:53:59 +0100,101.0
2025-02-28 16:54:08 +0100,98.0
2025-02-28 16:54:13 +0100,96.0
2025-02-28 16:54:14 +0100,96.0
2025-02-28 16:54:19 +0100,101.0
2025-02-28 16:54:28 +0100,102.0
2025-02-28 16:54:29 +0100,102.0
2025-02-28 16:54:38 +0100,93.0
2025-02-28 16:54:43 +0100,95.0
2025-02-28 16:54:48 +0100,93.0
2025-02-28 16:55:28 +0100,80.0
2025-02-28 17:00:38 +0100,68.0
2025-02-28 17:06:12 +0100,77.0
2025-02-28 17:06:38 +0100,77.4753
2025-02-28 17:07:38 +0100,76.0
2025-02-28 17:16:52 +0100,57.0
2025-02-28 17:20:23 +0100,64.0
2025-02-28 17:23:31 +0100,75.0
2025-02-28 17:28:25 +0100,63.0
2025-02-28 17:35:36 +0100,51.0
2025-02-28 17:39:00 +0100,68.0
2025-02-28 17:43:34 +0100,63.0
2025-02-28 17:49:47 +0100,71.0
2025-02-28 17:54:11 +0100,62.0
2025-02-28 18:00:36 +0100,81.0
2025-02-28 18:04:20 +0100,109.0
2025-02-28 18:04:25 +0100,108.0
2025-02-28 18:04:33 +0100,106.0
2025-02-28 18:04:34 +0100,105.0
2025-02-28 18:04:42 +0100,95.0
2025-02-28 18:04:48 +0100,98.0
2025-02-28 18:04:51 +0100,100.0
2025-02-28 18:04:57 +0100,99.0
2025-02-28 18:05:01 +0100,99.0
2025-02-28 18:05:07 +0100,99.0
2025-02-28 18:05:12 +0100,98.0
2025-02-28 18:05:23 +0100,105.0
2025-02-28 18:05:24 +0100,104.0
2025-02-28 18:05:30 +0100,104.0
2025-02-28 18:05:48 +0100,71.0
2025-02-28 18:16:30 +0100,82.0
2025-02-28 18:20:07 +0100,75.0
2025-02-28 18:33:08 +0100,101.0
2025-02-28 18:38:33 +0100,61.0
2025-02-28 18:42:28 +0100,94.0
2025-02-28 18:50:01 +0100,53.0
2025-02-28 18:57:08 +0100,96.0
2025-02-28 18:57:14 +0100,87.0
2025-02-28 18:55:21 +0100,75.0
2025-02-28 18:57:25 +0100,81.0
2025-02-28 18:57:30 +0100,83.0
2025-02-28 18:58:58 +0100,77.0
2025-02-28 19:05:34 +0100,80.0
2025-02-28 19:11:36 +0100,72.0
2025-02-28 19:14:50 +0100,93.7294
2025-02-28 19:15:14 +0100,88.0
2025-02-28 19:18:04 +0100,93.0
2025-02-28 19:22:17 +0100,77.0
2025-02-28 19:31:44 +0100,99.0
2025-02-28 19:32:49 +0100,85.0
2025-02-28 19:44:57 +0100,99.0
2025-02-28 19:47:58 +0100,98.0
2025-02-28 19:53:41 +0100,87.0
2025-02-28 19:59:28 +0100,87.0
2025-02-28 20:05:33 +0100,89.0
2025-02-28 20:07:17 +0100,92.0
2025-02-28 20:16:54 +0100,83.0
2025-02-28 20:18:47 +0100,87.0
2025-02-28 20:22:52 +0100,78.0
2025-02-28 20:28:43 +0100,78.1457
2025-02-28 20:29:08 +0100,78.0
2025-02-28 20:34:12 +0100,79.0
2025-02-28 20:40:46 +0100,74.0
2025-02-28 20:43:54 +0100,76.0
2025-02-28 20:48:56 +0100,81.0
2025-02-28 20:55:04 +0100,73.0
2025-02-28 20:57:59 +0100,74.0
2025-02-28 21:05:11 +0100,77.0
2025-02-28 21:07:47 +0100,73.0
2025-02-28 21:12:43 +0100,74.0
2025-02-28 21:21:58 +0100,70.0
2025-02-28 21:24:23 +0100,71.0
2025-02-28 21:29:02 +0100,76.0
2025-02-28 21:36:38 +0100,78.0
2025-02-28 21:37:53 +0100,75.0
2025-02-28 21:46:20 +0100,101.0
2025-02-28 21:46:24 +0100,106.0
2025-02-28 21:46:28 +0100,107.0
2025-02-28 21:46:35 +0100,110.0
2025-02-28 21:46:40 +0100,110.0
2025-02-28 21:46:43 +0100,110.0
2025-02-28 21:46:47 +0100,109.0
2025-02-28 21:46:52 +0100,106.0
2025-02-28 21:47:00 +0100,91.0
2025-02-28 21:47:05 +0100,108.0
2025-02-28 21:47:07 +0100,108.0
2025-02-28 21:47:13 +0100,107.0
2025-02-28 21:47:16 +0100,107.0
2025-02-28 21:47:21 +0100,101.0
2025-02-28 21:47:26 +0100,103.0
2025-02-28 21:47:33 +0100,105.0
2025-02-28 21:47:36 +0100,105.0
2025-02-28 21:47:45 +0100,104.0
2025-02-28 21:47:48 +0100,105.0
2025-02-28 21:47:51 +0100,104.0
2025-02-28 21:47:56 +0100,103.0
2025-02-28 21:48:04 +0100,100.0
2025-02-28 21:48:09 +0100,100.0
2025-02-28 21:48:13 +0100,97.0
2025-02-28 21:48:16 +0100,95.0
2025-02-28 21:48:25 +0100,93.0
2025-02-28 21:48:27 +0100,92.0
2025-02-28 21:51:10 +0100,72.0
2025-02-28 21:53:02 +0100,55.0
2025-02-28 21:58:08 +0100,114.0
2025-02-28 21:58:14 +0100,110.0
2025-02-28 21:58:19 +0100,107.0
2025-02-28 21:58:20 +0100,105.0
2025-02-28 21:58:27 +0100,102.0
2025-02-28 21:58:30 +0100,100.0
2025-02-28 21:58:39 +0100,97.0
2025-02-28 21:58:44 +0100,109.0
2025-02-28 21:58:48 +0100,107.0
2025-02-28 21:58:50 +0100,107.0
2025-02-28 21:58:55 +0100,106.0
2025-02-28 22:00:49 +0100,81.0
2025-02-28 22:03:18 +0100,75.0
2025-02-28 22:09:23 +0100,124.0
2025-02-28 22:09:36 +0100,130.0
2025-02-28 22:09:39 +0100,130.0
2025-02-28 22:09:52 +0100,121.0
2025-02-28 22:09:55 +0100,120.0
2025-02-28 22:09:59 +0100,116.0
2025-02-28 22:10:03 +0100,112.0
2025-02-28 22:10:08 +0100,113.0
2025-02-28 22:10:13 +0100,113.0
2025-02-28 22:07:42 +0100,65.0
2025-02-28 22:14:11 +0100,60.0
2025-02-28 22:20:30 +0100,122.0
2025-02-28 22:20:35 +0100,121.0
2025-02-28 22:20:37 +0100,119.0
2025-02-28 22:20:41 +0100,119.0
2025-02-28 22:20:47 +0100,119.0
2025-02-28 22:20:55 +0100,118.0
2025-02-28 22:21:00 +0100,118.0
2025-02-28 22:21:03 +0100,119.0
2025-02-28 22:21:07 +0100,122.0
2025-02-28 22:21:12 +0100,124.0
2025-02-28 22:21:20 +0100,127.0
2025-02-28 22:21:24 +0100,127.0
2025-02-28 22:21:30 +0100,127.0
2025-02-28 22:21:32 +0100,127.0
2025-02-28 22:21:40 +0100,125.0
2025-02-28 22:21:42 +0100,123.0
2025-02-28 22:21:50 +0100,120.0
2025-02-28 22:21:52 +0100,119.0
2025-02-28 22:21:56 +0100,119.0
2025-02-28 22:22:02 +0100,121.0
2025-02-28 22:22:06 +0100,121.0
2025-02-28 22:22:15 +0100,123.0
2025-02-28 22:22:18 +0100,124.0
2025-02-28 22:22:21 +0100,125.0
2025-02-28 22:22:27 +0100,126.0
2025-02-28 22:22:35 +0100,129.0
2025-02-28 22:22:39 +0100,129.0
2025-02-28 22:22:41 +0100,129.0
2025-02-28 22:22:46 +0100,130.0
2025-02-28 22:22:53 +0100,132.0
2025-02-28 22:22:59 +0100,133.0
2025-02-28 22:23:02 +0100,133.0
2025-02-28 22:23:08 +0100,135.0
2025-02-28 22:23:15 +0100,132.0
2025-02-28 22:23:19 +0100,134.0
2025-02-28 22:23:22 +0100,136.0
2025-02-28 22:23:30 +0100,133.0
2025-02-28 22:23:31 +0100,132.0
2025-02-28 22:23:39 +0100,135.0
2025-02-28 22:23:43 +0100,135.0
2025-02-28 22:23:46 +0100,134.0
2025-02-28 22:23:51 +0100,135.0
2025-02-28 22:23:59 +0100,136.0
2025-02-28 22:24:05 +0100,136.0
2025-02-28 22:24:10 +0100,134.0
2025-02-28 22:24:15 +0100,133.0
2025-02-28 22:24:17 +0100,133.0
2025-02-28 22:24:24 +0100,134.0
2025-02-28 22:24:26 +0100,133.0
2025-02-28 22:24:31 +0100,131.0
2025-02-28 22:17:06 +0100,84.0
2025-02-28 22:28:57 +0100,119.0
2025-02-28 22:29:02 +0100,115.0
2025-02-28 22:29:03 +0100,114.0
2025-02-28 22:29:12 +0100,118.0
2025-02-28 22:29:17 +0100,117.0
2025-02-28 22:29:18 +0100,117.0
2025-02-28 22:29:26 +0100,113.0
2025-02-28 22:29:31 +0100,115.0
2025-02-28 22:29:37 +0100,116.0
2025-02-28 22:29:40 +0100,117.0
2025-02-28 22:29:43 +0100,115.0
2025-02-28 22:29:50 +0100,115.0
2025-02-28 22:29:57 +0100,115.0
2025-02-28 22:29:59 +0100,115.0
2025-02-28 22:30:03 +0100,117.0
2025-02-28 22:30:12 +0100,118.0
2025-02-28 22:30:15 +0100,118.0
2025-02-28 22:30:21 +0100,119.0
2025-02-28 22:30:25 +0100,119.0
2025-02-28 22:30:28 +0100,120.0
2025-02-28 22:30:37 +0100,120.0
2025-02-28 22:30:42 +0100,120.0
2025-02-28 22:30:45 +0100,120.0
2025-02-28 22:30:52 +0100,119.0
2025-02-28 22:30:57 +0100,121.0
2025-02-28 22:30:58 +0100,121.0
2025-02-28 22:31:07 +0100,118.0
2025-02-28 22:31:11 +0100,117.0
2025-02-28 22:31:14 +0100,116.0
2025-02-28 22:31:18 +0100,118.0
2025-02-28 22:31:24 +0100,116.0
2025-02-28 22:31:29 +0100,116.0
2025-02-28 22:31:33 +0100,115.0
2025-02-28 22:31:40 +0100,115.0
2025-02-28 22:31:43 +0100,116.0
2025-02-28 22:31:51 +0100,117.0
2025-02-28 22:31:53 +0100,117.0
2025-02-28 22:31:58 +0100,116.0
2025-02-28 22:32:07 +0100,110.0
2025-02-28 22:32:12 +0100,109.0
2025-02-28 22:32:14 +0100,109.0
2025-02-28 22:32:22 +0100,106.0
2025-02-28 22:32:27 +0100,109.0
2025-02-28 22:32:32 +0100,108.0
2025-02-28 22:32:35 +0100,105.0
2025-02-28 22:32:41 +0100,105.0
2025-02-28 22:32:47 +0100,105.0
2025-02-28 22:32:48 +0100,105.0
2025-02-28 22:36:14 +0100,81.2668
2025-02-28 22:36:28 +0100,79.0
2025-03-01 07:11:51 +0100,101.0
2025-03-01 07:15:09 +0100,105.0
2025-03-01 07:16:52 +0100,80.0
2025-03-01 07:20:37 +0100,65.0
2025-03-01 07:23:11 +0100,64.0
2025-03-01 07:30:22 +0100,59.0
2025-03-01 07:33:27 +0100,63.1976
2025-03-01 07:33:52 +0100,61.0
2025-03-01 07:37:51 +0100,69.0
2025-03-01 07:44:45 +0100,77.0
2025-03-01 07:48:11 +0100,125.0
2025-03-01 07:48:23 +0100,124.0
2025-03-01 07:48:28 +0100,123.0
2025-03-01 07:48:29 +0100,122.0
2025-03-01 07:48:52 +0100,128.0
2025-03-01 07:48:54 +0100,127.0
2025-03-01 07:49:03 +0100,121.0
2025-03-01 07:49:08 +0100,117.0
2025-03-01 07:49:09 +0100,117.0
2025-03-01 07:49:18 +0100,118.0
2025-03-01 07:49:19 +0100,117.0
2025-03-01 07:49:33 +0100,103.0
2025-03-01 07:49:38 +0100,114.0
2025-03-01 07:49:43 +0100,113.0
2025-03-01 07:49:44 +0100,114.0
2025-03-01 07:49:49 +0100,115.0
2025-03-01 07:49:54 +0100,115.0
2025-03-01 07:50:00 +0100,114.0
2025-03-01 07:50:04 +0100,113.0
2025-03-01 07:50:13 +0100,116.0
2025-03-01 07:50:15 +0100,117.0
2025-03-01 07:50:23 +0100,119.0
2025-03-01 07:50:24 +0100,119.0
2025-03-01 07:50:32 +0100,120.0
2025-03-01 07:50:35 +0100,119.0
2025-03-01 07:50:40 +0100,118.0
2025-03-01 07:50:48 +0100,114.0
2025-03-01 07:50:53 +0100,111.0
2025-03-01 07:50:57 +0100,109.0
2025-03-01 07:51:02 +0100,106.0
2025-03-01 07:51:44 +0100,79.0
2025-03-01 07:55:55 +0100,106.0
2025-03-01 07:56:24 +0100,113.0
2025-03-01 07:56:30 +0100,114.0
2025-03-01 07:56:37 +0100,112.0
2025-03-01 07:56:41 +0100,114.0
2025-03-01 07:56:47 +0100,111.0
2025-03-01 07:56:48 +0100,111.0
2025-03-01 07:56:53 +0100,109.0
2025-03-01 07:56:58 +0100,107.0
2025-03-01 07:57:03 +0100,107.0
2025-03-01 07:57:10 +0100,109.0
2025-03-01 07:57:17 +0100,108.0
2025-03-01 07:57:22 +0100,106.0
2025-03-01 07:57:23 +0100,106.0
2025-03-01 07:57:30 +0100,106.0
2025-03-01 07:57:36 +0100,106.0
2025-03-01 07:57:42 +0100,103.0
2025-03-01 07:57:43 +0100,103.0
2025-03-01 07:57:51 +0100,102.0
2025-03-01 07:57:57 +0100,100.0
2025-03-01 07:57:58 +0100,100.0
2025-03-01 07:58:07 +0100,98.0
2025-03-01 07:58:09 +0100,97.0
2025-03-01 07:58:17 +0100,93.0
2025-03-01 07:58:22 +0100,94.0
2025-03-01 07:52:59 +0100,83.0
2025-03-01 08:01:13 +0100,81.0
2025-03-01 08:05:18 +0100,100.0
2025-03-01 08:05:23 +0100,103.0
2025-03-01 08:05:28 +0100,105.0
2025-03-01 08:05:30 +0100,102.0
2025-03-01 08:05:34 +0100,104.0
2025-03-01 08:05:39 +0100,106.0
2025-03-01 08:05:45 +0100,108.0
2025-03-01 08:05:51 +0100,115.0
2025-03-01 08:05:58 +0100,116.0
2025-03-01 08:06:03 +0100,118.0
2025-03-01 08:06:08 +0100,117.0
2025-03-01 08:06:12 +0100,117.0
2025-03-01 08:06:18 +0100,110.0
2025-03-01 08:06:23 +0100,108.0
2025-03-01 08:06:24 +0100,108.0
2025-03-01 08:06:32 +0100,110.0
2025-03-01 08:06:38 +0100,108.0
2025-03-01 08:06:41 +0100,110.0
2025-03-01 08:06:48 +0100,107.0
2025-03-01 08:06:53 +0100,108.0
2025-03-01 08:06:58 +0100,106.0
2025-03-01 08:07:02 +0100,104.0
2025-03-01 08:07:08 +0100,105.0
2025-03-01 08:07:09 +0100,104.0
2025-03-01 08:07:14 +0100,104.0
2025-03-01 08:07:23 +0100,106.0
2025-03-01 08:07:24 +0100,105.0
2025-03-01 08:07:29 +0100,105.0
2025-03-01 08:07:34 +0100,106.0
2025-03-01 08:07:41 +0100,106.0
2025-03-01 08:07:48 +0100,107.0
2025-03-01 08:07:51 +0100,107.0
2025-03-01 08:07:56 +0100,107.0
2025-03-01 08:07:59 +0100,105.0
2025-03-01 08:08:07 +0100,108.0
2025-03-01 08:08:09 +0100,109.0
2025-03-01 08:08:18 +0100,106.0
2025-03-01 08:08:23 +0100,107.0
